Date,Sensor
2022-12-04 03:45:36,1843
2022-12-04 03:45:37,1458
2022-12-04 03:45:38,1997
2022-12-04 03:45:39,5528
2022-12-04 03:45:40,2457
2022-12-04 03:45:41,2072
2022-12-04 03:45:42,3533
2022-12-04 03:45:43,5220
2022-12-04 03:45:44,4224
2022-12-04 03:45:45,2380
2022-12-04 03:45:46,2457
2022-12-04 03:45:47,3225
2022-12-04 03:45:48,3302
2022-12-04 03:45:49,4224
2022-12-04 03:45:50,4224
2022-12-04 03:45:51,3533
2022-12-04 03:45:52,1920
2022-12-04 03:45:53,4378
2022-12-04 03:45:54,3685
2022-12-04 03:45:55,3762
2022-12-04 03:45:56,5068
2022-12-04 03:45:57,4301
2022-12-04 03:45:58,5836
2022-12-04 03:45:59,4837
2022-12-04 03:46:00,2303
2022-12-04 03:46:01,2840
2022-12-04 03:46:02,3302
2022-12-04 03:46:03,3839
2022-12-04 03:46:04,1843
2022-12-04 03:46:05,3839
2022-12-04 03:46:06,2840
2022-12-04 03:46:07,1612
2022-12-04 03:46:08,3071
2022-12-04 03:46:09,2303
2022-12-04 03:46:10,3302
2022-12-04 03:46:11,1843
2022-12-04 03:46:12,1381
2022-12-04 03:46:13,3993
2022-12-04 03:46:14,2072
2022-12-04 03:46:15,3685
2022-12-04 03:46:16,1535
2022-12-04 03:46:17,5374
2022-12-04 03:46:18,1612
2022-12-04 03:46:19,2765
2022-12-04 03:46:20,4991
2022-12-04 03:46:21,2457
2022-12-04 03:46:22,5836
2022-12-04 03:46:23,3685
2022-12-04 03:46:24,3916
2022-12-04 03:46:25,2917
2022-12-04 03:46:26,2457
2022-12-04 03:46:27,3225
2022-12-04 03:46:28,2072
2022-12-04 03:46:29,3839
2022-12-04 03:46:30,1843
2022-12-04 03:46:31,2149
2022-12-04 03:46:32,4378
2022-12-04 03:46:33,2917
2022-12-04 03:46:34,2917
2022-12-04 03:46:35,1612
2022-12-04 03:46:36,2457
2022-12-04 03:46:37,1843
2022-12-04 03:46:38,1612
2022-12-04 03:46:39,2765
2022-12-04 03:46:40,1843
2022-12-04 03:46:41,2611
2022-12-04 03:46:42,1920
2022-12-04 03:46:43,2380
2022-12-04 03:46:44,2149
2022-12-04 03:46:45,2534
2022-12-04 03:46:46,4683
2022-12-04 03:46:47,2457
2022-12-04 03:46:48,2534
2022-12-04 03:46:49,2840
2022-12-04 03:46:50,1612
2022-12-04 03:46:51,3456
2022-12-04 03:46:52,1612
2022-12-04 03:46:53,2917
2022-12-04 03:46:54,3379
2022-12-04 03:46:55,3071
2022-12-04 03:46:56,3762
2022-12-04 03:46:57,2072
2022-12-04 03:46:58,3071
2022-12-04 03:46:59,2149
2022-12-04 03:47:00,2611
2022-12-04 03:47:01,3148
2022-12-04 03:47:02,3533
2022-12-04 03:47:03,2840
2022-12-04 03:47:04,1381
2022-12-04 03:47:05,3225
2022-12-04 03:47:06,2149
2022-12-04 03:47:07,2917
2022-12-04 03:47:08,1458
2022-12-04 03:47:09,1381
2022-12-04 03:47:10,2149
2022-12-04 03:47:11,2765
2022-12-04 03:47:12,3839
2022-12-04 03:47:13,1689
2022-12-04 03:47:14,1997
2022-12-04 03:47:15,1535
2022-12-04 03:47:17,3071
2022-12-04 03:47:17,1381
2022-12-04 03:47:18,1381
2022-12-04 03:47:20,2380
2022-12-04 03:47:21,1381
2022-12-04 03:47:21,2840
2022-12-04 03:47:22,1612
2022-12-04 03:47:24,2917
2022-12-04 03:47:25,3225
2022-12-04 03:47:26,2303
2022-12-04 03:47:27,3148
2022-12-04 03:47:28,2917
2022-12-04 03:47:29,4224
2022-12-04 03:47:30,3302
2022-12-04 03:47:31,3685
2022-12-04 03:47:32,3071
2022-12-04 03:47:33,3302
2022-12-04 03:47:34,3148
2022-12-04 03:47:35,3916
2022-12-04 03:47:36,3916
2022-12-04 03:47:37,3225
2022-12-04 03:47:38,5220
2022-12-04 03:47:39,3456
2022-12-04 03:47:40,3685
2022-12-04 03:47:41,5682
2022-12-04 03:47:42,6527
2022-12-04 03:47:43,4991
2022-12-04 03:47:44,2457
2022-12-04 03:47:45,3225
2022-12-04 03:47:46,4452
2022-12-04 03:47:47,2840
2022-12-04 03:47:48,4378
2022-12-04 03:47:49,3148
2022-12-04 03:47:50,5145
2022-12-04 03:47:51,2765
2022-12-04 03:47:52,5145
2022-12-04 03:47:53,5990
2022-12-04 03:47:54,5297
2022-12-04 03:47:55,5220
2022-12-04 03:47:56,2534
2022-12-04 03:47:57,5759
2022-12-04 03:47:58,2072
2022-12-04 03:47:59,2226
2022-12-04 03:48:00,4606
2022-12-04 03:48:01,3148
2022-12-04 03:48:02,1920
2022-12-04 03:48:03,3071
2022-12-04 03:48:04,2917
2022-12-04 03:48:05,3533
2022-12-04 03:48:06,4378
2022-12-04 03:48:07,3456
2022-12-04 03:48:08,2534
2022-12-04 03:48:09,3916
2022-12-04 03:48:10,3685
2022-12-04 03:48:11,2457
2022-12-04 03:48:12,4224
2022-12-04 03:48:13,2534
2022-12-04 03:48:14,3533
2022-12-04 03:48:15,3993
2022-12-04 03:48:16,4301
2022-12-04 03:48:17,2149
2022-12-04 03:48:18,4378
2022-12-04 03:48:19,4224
2022-12-04 03:48:20,1612
2022-12-04 03:48:21,4760
2022-12-04 03:48:22,2072
2022-12-04 03:48:23,2840
2022-12-04 03:48:24,3148
2022-12-04 03:48:25,3993
2022-12-04 03:48:26,5759
2022-12-04 03:48:27,3148
2022-12-04 03:48:28,4452
2022-12-04 03:48:29,4224
2022-12-04 03:48:30,4301
2022-12-04 03:48:31,3456
2022-12-04 03:48:32,3148
2022-12-04 03:48:33,3685
2022-12-04 03:48:34,3839
2022-12-04 03:48:35,5990
2022-12-04 03:48:36,3533
2022-12-04 03:48:37,3456
2022-12-04 03:48:38,2149
2022-12-04 03:48:39,2149
2022-12-04 03:48:40,3071
2022-12-04 03:48:41,2149
2022-12-04 03:48:42,3379
2022-12-04 03:48:43,2840
2022-12-04 03:48:44,4378
2022-12-04 03:48:45,1689
2022-12-04 03:48:46,2226
2022-12-04 03:48:47,2765
2022-12-04 03:48:48,1612
2022-12-04 03:48:49,3916
2022-12-04 03:48:50,4224
2022-12-04 03:48:51,3762
2022-12-04 03:48:52,2226
2022-12-04 03:48:53,2765
2022-12-04 03:48:54,2149
2022-12-04 03:48:55,3993
2022-12-04 03:48:56,4224
2022-12-04 03:48:57,2303
2022-12-04 03:48:58,4606
2022-12-04 03:48:59,1920
2022-12-04 03:49:00,3916
2022-12-04 03:49:01,3456
2022-12-04 03:49:02,2149
2022-12-04 03:49:03,5528
2022-12-04 03:49:04,3533
2022-12-04 03:49:05,6142
2022-12-04 03:49:06,3533
2022-12-04 03:49:07,4378
2022-12-04 03:49:08,5528
2022-12-04 03:49:09,4378
2022-12-04 03:49:10,4606
2022-12-04 03:49:11,4301
2022-12-04 03:49:12,2840
2022-12-04 03:49:13,2917
2022-12-04 03:49:14,2457
2022-12-04 03:49:15,2303
2022-12-04 03:49:16,2765
2022-12-04 03:49:17,2149
2022-12-04 03:49:18,2303
2022-12-04 03:49:19,1535
2022-12-04 03:49:20,2765
2022-12-04 03:49:21,1381
2022-12-04 03:49:22,3148
2022-12-04 03:49:23,2149
2022-12-04 03:49:24,2457
2022-12-04 03:49:25,3225
2022-12-04 03:49:26,2611
2022-12-04 03:49:27,4378
2022-12-04 03:49:28,5297
2022-12-04 03:49:29,4301
2022-12-04 03:49:30,5297
2022-12-04 03:49:31,3456
2022-12-04 03:49:32,2840
2022-12-04 03:49:33,3302
2022-12-04 03:49:34,4070
2022-12-04 03:49:35,2534
2022-12-04 03:49:36,2611
2022-12-04 03:49:37,4452
2022-12-04 03:49:38,3225
2022-12-04 03:49:39,5145
2022-12-04 03:49:40,2457
2022-12-04 03:49:41,2072
2022-12-04 03:49:42,1612
2022-12-04 03:49:43,3916
2022-12-04 03:49:44,3302
2022-12-04 03:49:45,3456
2022-12-04 03:49:46,4837
2022-12-04 03:49:47,2303
2022-12-04 03:49:48,5836
2022-12-04 03:49:49,2380
2022-12-04 03:49:50,2149
2022-12-04 03:49:51,4991
2022-12-04 03:49:52,2457
2022-12-04 03:49:53,3225
2022-12-04 03:49:54,3225
2022-12-04 03:49:55,3762
2022-12-04 03:49:56,3685
2022-12-04 03:49:57,4452
2022-12-04 03:49:58,5528
2022-12-04 03:49:59,4301
2022-12-04 03:50:00,3071
2022-12-04 03:50:01,3302
2022-12-04 03:50:02,4606
2022-12-04 03:50:03,3839
2022-12-04 03:50:04,2534
2022-12-04 03:50:05,3685
2022-12-04 03:50:06,3916
2022-12-04 03:50:07,3456
2022-12-04 03:50:08,3225
2022-12-04 03:50:09,3993
2022-12-04 03:50:10,3993
2022-12-04 03:50:11,4683
2022-12-04 03:50:12,2149
2022-12-04 03:50:13,3071
2022-12-04 03:50:14,3533
2022-12-04 03:50:15,1843
2022-12-04 03:50:16,5682
2022-12-04 03:50:17,5297
2022-12-04 03:50:18,3685
2022-12-04 03:50:19,2534
2022-12-04 03:50:20,3148
2022-12-04 03:50:21,3762
2022-12-04 03:50:22,2840
2022-12-04 03:50:23,3148
2022-12-04 03:50:24,3533
2022-12-04 03:50:25,5297
2022-12-04 03:50:26,5374
2022-12-04 03:50:27,4378
2022-12-04 03:50:28,6450
2022-12-04 03:50:29,2380
2022-12-04 03:50:30,4452
2022-12-04 03:50:31,2917
2022-12-04 03:50:32,4147
2022-12-04 03:50:33,3379
2022-12-04 03:50:34,3685
2022-12-04 03:50:35,4224
2022-12-04 03:50:36,5145
2022-12-04 03:50:37,2765
2022-12-04 03:50:38,3533
2022-12-04 03:50:39,4837
2022-12-04 03:50:40,2457
2022-12-04 03:50:41,2840
2022-12-04 03:50:42,3839
2022-12-04 03:50:43,3993
2022-12-04 03:50:44,2534
2022-12-04 03:50:45,4914
2022-12-04 03:50:46,4683
2022-12-04 03:50:47,3762
2022-12-04 03:50:48,3302
2022-12-04 03:50:49,4378
2022-12-04 03:50:50,3071
2022-12-04 03:50:51,3685
2022-12-04 03:50:52,4070
2022-12-04 03:50:53,2149
2022-12-04 03:50:54,2149
2022-12-04 03:50:55,2226
2022-12-04 03:50:56,4301
2022-12-04 03:50:57,4070
2022-12-04 03:50:58,2994
2022-12-04 03:50:59,4683
2022-12-04 03:51:00,1689
2022-12-04 03:51:01,3302
2022-12-04 03:51:02,6142
2022-12-04 03:51:03,3148
2022-12-04 03:51:04,3993
2022-12-04 03:51:05,3148
2022-12-04 03:51:06,3533
2022-12-04 03:51:07,2149
2022-12-04 03:51:08,5374
2022-12-04 03:51:09,2303
2022-12-04 03:51:10,3148
2022-12-04 03:51:11,2994
2022-12-04 03:51:12,4224
2022-12-04 03:51:13,3916
2022-12-04 03:51:14,3148
2022-12-04 03:51:15,3762
2022-12-04 03:51:16,2917
2022-12-04 03:51:17,2917
2022-12-04 03:51:18,3225
2022-12-04 03:51:19,2226
2022-12-04 03:51:20,3071
2022-12-04 03:51:21,4301
2022-12-04 03:51:22,4914
2022-12-04 03:51:23,2917
2022-12-04 03:51:24,1689
2022-12-04 03:51:25,2457
2022-12-04 03:51:26,2840
2022-12-04 03:51:27,2149
2022-12-04 03:51:28,3993
2022-12-04 03:51:29,2765
2022-12-04 03:51:30,3225
2022-12-04 03:51:31,2072
2022-12-04 03:51:32,3148
2022-12-04 03:51:33,4606
2022-12-04 03:51:34,2380
2022-12-04 03:51:35,4378
2022-12-04 03:51:36,5297
2022-12-04 03:51:37,3916
2022-12-04 03:51:38,2534
2022-12-04 03:51:39,2303
2022-12-04 03:51:40,2611
2022-12-04 03:51:41,2072
2022-12-04 03:51:42,4606
2022-12-04 03:51:43,5068
2022-12-04 03:51:44,3456
2022-12-04 03:51:45,2840
2022-12-04 03:51:46,4452
2022-12-04 03:51:47,3071
2022-12-04 03:51:48,2149
2022-12-04 03:51:49,2457
2022-12-04 03:51:50,2611
2022-12-04 03:51:51,3533
2022-12-04 03:51:52,3302
2022-12-04 03:51:53,2840
2022-12-04 03:51:54,3456
2022-12-04 03:51:55,1997
2022-12-04 03:51:56,4914
2022-12-04 03:51:57,3685
2022-12-04 03:51:58,3993
2022-12-04 03:51:59,3379
2022-12-04 03:52:00,2917
2022-12-04 03:52:01,2380
2022-12-04 03:52:02,4378
2022-12-04 03:52:03,4760
2022-12-04 03:52:04,4760
2022-12-04 03:52:05,5913
2022-12-04 03:52:06,3379
2022-12-04 03:52:07,3456
2022-12-04 03:52:08,2380
2022-12-04 03:52:09,2226
2022-12-04 03:52:10,2226
2022-12-04 03:52:11,2457
2022-12-04 03:52:12,3839
2022-12-04 03:52:13,1843
2022-12-04 03:52:14,2840
2022-12-04 03:52:15,2765
2022-12-04 03:52:16,1612
2022-12-04 03:52:17,3071
2022-12-04 03:52:18,1689
2022-12-04 03:52:19,1920
2022-12-04 03:52:20,1381
2022-12-04 03:52:21,3762
2022-12-04 03:52:22,2840
2022-12-04 03:52:23,3916
2022-12-04 03:52:24,2457
2022-12-04 03:52:25,2917
2022-12-04 03:52:26,3071
2022-12-04 03:52:27,1381
2022-12-04 03:52:28,2226
2022-12-04 03:52:29,1458
2022-12-04 03:52:30,1304
2022-12-04 03:52:31,1612
2022-12-04 03:52:32,2149
2022-12-04 03:52:33,3148
2022-12-04 03:52:34,5913
2022-12-04 03:52:35,3148
2022-12-04 03:52:36,3456
2022-12-04 03:52:37,2457
2022-12-04 03:52:38,2611
2022-12-04 03:52:39,4760
2022-12-04 03:52:40,5297
2022-12-04 03:52:41,2917
2022-12-04 03:52:42,3071
2022-12-04 03:52:43,4452
2022-12-04 03:52:44,1689
2022-12-04 03:52:45,2303
2022-12-04 03:52:46,1152
2022-12-04 03:52:47,2457
2022-12-04 03:52:48,2226
2022-12-04 03:52:49,3685
2022-12-04 03:52:50,4606
2022-12-04 03:52:51,1689
2022-12-04 03:52:52,4991
2022-12-04 03:52:53,4837
2022-12-04 03:52:54,3302
2022-12-04 03:52:55,1458
2022-12-04 03:52:56,2303
2022-12-04 03:52:57,1304
2022-12-04 03:52:58,1612
2022-12-04 03:52:59,1997
2022-12-04 03:53:00,1612
2022-12-04 03:53:01,5836
2022-12-04 03:53:02,4683
2022-12-04 03:53:03,2457
2022-12-04 03:53:04,3071
2022-12-04 03:53:05,2765
2022-12-04 03:53:06,3533
2022-12-04 03:53:07,1535
2022-12-04 03:53:08,3148
2022-12-04 03:53:09,1612
2022-12-04 03:53:10,3993
2022-12-04 03:53:11,2303
2022-12-04 03:53:12,6065
2022-12-04 03:53:13,3839
2022-12-04 03:53:14,6142
2022-12-04 03:53:15,3456
2022-12-04 03:53:16,3379
2022-12-04 03:53:17,3302
2022-12-04 03:53:18,3225
2022-12-04 03:53:19,1381
2022-12-04 03:53:20,1689
2022-12-04 03:53:21,1997
2022-12-04 03:53:22,4683
2022-12-04 03:53:23,3225
2022-12-04 03:53:24,3533
2022-12-04 03:53:25,2380
2022-12-04 03:53:26,2149
2022-12-04 03:53:27,1381
2022-12-04 03:53:28,1304
2022-12-04 03:53:29,2303
2022-12-04 03:53:30,2226
2022-12-04 03:53:31,2534
2022-12-04 03:53:32,2534
2022-12-04 03:53:33,3071
2022-12-04 03:53:34,2380
2022-12-04 03:53:35,1689
2022-12-04 03:53:36,3533
2022-12-04 03:53:37,2917
2022-12-04 03:53:38,3762
2022-12-04 03:53:39,2072
2022-12-04 03:53:40,2994
2022-12-04 03:53:41,3762
2022-12-04 03:53:42,2917
2022-12-04 03:53:43,3148
2022-12-04 03:53:44,3993
2022-12-04 03:53:45,6219
2022-12-04 03:53:46,2917
2022-12-04 03:53:47,3533
2022-12-04 03:53:48,3993
2022-12-04 03:53:49,3456
2022-12-04 03:53:50,4147
2022-12-04 03:53:51,5220
2022-12-04 03:53:52,5220
2022-12-04 03:53:53,3071
2022-12-04 03:53:54,2534
2022-12-04 03:53:55,5759
2022-12-04 03:53:56,2457
2022-12-04 03:53:57,2840
2022-12-04 03:53:58,2994
2022-12-04 03:53:59,2840
2022-12-04 03:54:00,3762
2022-12-04 03:54:01,3916
2022-12-04 03:54:02,5836
2022-12-04 03:54:03,4606
2022-12-04 03:54:04,5145
2022-12-04 03:54:05,3685
2022-12-04 03:54:06,3148
2022-12-04 03:54:07,2994
2022-12-04 03:54:08,2840
2022-12-04 03:54:09,2072
2022-12-04 03:54:10,1612
2022-12-04 03:54:11,3071
2022-12-04 03:54:12,2840
2022-12-04 03:54:13,4070
2022-12-04 03:54:14,1612
2022-12-04 03:54:15,1227
2022-12-04 03:54:16,1843
2022-12-04 03:54:17,3533
2022-12-04 03:54:18,2457
2022-12-04 03:54:19,3685
2022-12-04 03:54:20,3379
2022-12-04 03:54:21,1612
2022-12-04 03:54:22,1535
2022-12-04 03:54:23,2149
2022-12-04 03:54:24,2840
2022-12-04 03:54:25,3839
2022-12-04 03:54:26,2380
2022-12-04 03:54:27,3302
2022-12-04 03:54:28,3916
2022-12-04 03:54:29,4378
2022-12-04 03:54:30,3993
2022-12-04 03:54:31,4991
2022-12-04 03:54:32,2840
2022-12-04 03:54:33,4378
2022-12-04 03:54:34,2840
2022-12-04 03:54:35,4760
2022-12-04 03:54:36,2917
2022-12-04 03:54:37,3839
2022-12-04 03:54:38,5528
2022-12-04 03:54:39,2840
2022-12-04 03:54:40,5528
2022-12-04 03:54:41,3071
2022-12-04 03:54:42,3456
2022-12-04 03:54:43,4452
2022-12-04 03:54:44,3916
2022-12-04 03:54:45,3456
2022-12-04 03:54:46,3148
2022-12-04 03:54:47,1458
2022-12-04 03:54:48,3071
2022-12-04 03:54:49,2380
2022-12-04 03:54:50,2457
2022-12-04 03:54:51,1535
2022-12-04 03:54:52,3762
2022-12-04 03:54:53,2917
2022-12-04 03:54:54,2226
2022-12-04 03:54:55,3456
2022-12-04 03:54:56,2917
2022-12-04 03:54:57,3302
2022-12-04 03:54:58,3148
2022-12-04 03:54:59,4760
2022-12-04 03:55:00,3379
2022-12-04 03:55:01,1381
2022-12-04 03:55:02,4378
2022-12-04 03:55:03,5836
2022-12-04 03:55:04,3916
2022-12-04 03:55:05,3762
2022-12-04 03:55:06,2765
2022-12-04 03:55:07,3148
2022-12-04 03:55:08,5528
2022-12-04 03:55:09,3225
2022-12-04 03:55:10,4837
2022-12-04 03:55:11,2457
2022-12-04 03:55:12,1612
2022-12-04 03:55:13,4760
2022-12-04 03:55:14,2840
2022-12-04 03:55:15,5220
2022-12-04 03:55:16,2380
2022-12-04 03:55:17,2072
2022-12-04 03:55:18,4378
2022-12-04 03:55:19,1381
2022-12-04 03:55:20,3839
2022-12-04 03:55:21,2840
2022-12-04 03:55:22,1304
2022-12-04 03:55:23,4606
2022-12-04 03:55:24,2457
2022-12-04 03:55:25,2840
2022-12-04 03:55:26,2072
2022-12-04 03:55:27,1381
2022-12-04 03:55:28,1843
2022-12-04 03:55:29,3379
2022-12-04 03:55:30,4683
2022-12-04 03:55:31,2380
2022-12-04 03:55:32,2534
2022-12-04 03:55:33,2534
2022-12-04 03:55:34,3148
2022-12-04 03:55:35,5220
2022-12-04 03:55:36,3533
2022-12-04 03:55:37,3685
2022-12-04 03:55:38,3762
2022-12-04 03:55:39,4606
2022-12-04 03:55:40,2149
2022-12-04 03:55:41,3685
2022-12-04 03:55:42,1381
2022-12-04 03:55:43,3148
2022-12-04 03:55:44,1843
2022-12-04 03:55:45,2765
2022-12-04 03:55:46,5759
2022-12-04 03:55:47,1689
2022-12-04 03:55:48,3533
2022-12-04 03:55:49,3148
2022-12-04 03:55:50,3225
2022-12-04 03:55:51,2534
2022-12-04 03:55:52,2994
2022-12-04 03:55:53,1689
2022-12-04 03:55:54,1535
2022-12-04 03:55:55,2380
2022-12-04 03:55:56,1458
2022-12-04 03:55:57,1381
2022-12-04 03:55:58,2303
2022-12-04 03:55:59,1843
2022-12-04 03:56:00,2534
2022-12-04 03:56:01,1843
2022-12-04 03:56:02,3225
2022-12-04 03:56:03,2534
2022-12-04 03:56:04,4606
2022-12-04 03:56:05,2765
2022-12-04 03:56:06,3456
2022-12-04 03:56:07,3379
2022-12-04 03:56:08,3685
2022-12-04 03:56:09,2534
2022-12-04 03:56:10,3225
2022-12-04 03:56:11,3685
2022-12-04 03:56:12,3533
2022-12-04 03:56:13,2303
2022-12-04 03:56:14,1458
2022-12-04 03:56:15,3916
2022-12-04 03:56:16,3916
2022-12-04 03:56:17,3533
2022-12-04 03:56:18,1304
2022-12-04 03:56:19,2765
2022-12-04 03:56:20,1458
2022-12-04 03:56:21,2303
2022-12-04 03:56:22,5682
2022-12-04 03:56:23,1920
2022-12-04 03:56:24,3225
2022-12-04 03:56:25,1458
2022-12-04 03:56:26,4837
2022-12-04 03:56:27,3762
2022-12-04 03:56:28,3302
2022-12-04 03:56:29,3533
2022-12-04 03:56:30,2226
2022-12-04 03:56:31,2917
2022-12-04 03:56:32,2226
2022-12-04 03:56:33,2534
2022-12-04 03:56:34,3379
2022-12-04 03:56:35,2840
2022-12-04 03:56:36,3916
2022-12-04 03:56:37,4991
2022-12-04 03:56:38,4760
2022-12-04 03:56:39,2840
2022-12-04 03:56:40,2840
2022-12-04 03:56:41,3456
2022-12-04 03:56:42,3533
2022-12-04 03:56:43,3302
2022-12-04 03:56:44,4224
2022-12-04 03:56:45,2765
2022-12-04 03:56:46,3533
2022-12-04 03:56:47,1304
2022-12-04 03:56:48,2765
2022-12-04 03:56:49,1612
2022-12-04 03:56:50,2611
2022-12-04 03:56:51,2149
2022-12-04 03:56:52,2380
2022-12-04 03:56:53,4224
2022-12-04 03:56:54,2457
2022-12-04 03:56:55,4914
2022-12-04 03:56:56,3839
2022-12-04 03:56:57,2303
2022-12-04 03:56:58,1689
2022-12-04 03:56:59,2303
2022-12-04 03:57:00,2765
2022-12-04 03:57:01,2303
2022-12-04 03:57:02,2226
2022-12-04 03:57:03,2303
2022-12-04 03:57:04,1612
2022-12-04 03:57:05,1612
2022-12-04 03:57:06,1458
2022-12-04 03:57:07,1381
2022-12-04 03:57:08,2303
2022-12-04 03:57:09,1843
2022-12-04 03:57:10,2457
2022-12-04 03:57:11,1612
2022-12-04 03:57:12,1612
2022-12-04 03:57:13,2765
2022-12-04 03:57:14,2226
2022-12-04 03:57:15,3148
2022-12-04 03:57:16,2149
2022-12-04 03:57:17,1612
2022-12-04 03:57:18,3071
2022-12-04 03:57:19,1843
2022-12-04 03:57:20,2611
2022-12-04 03:57:21,2149
2022-12-04 03:57:22,3456
2022-12-04 03:57:23,2765
2022-12-04 03:57:24,2380
2022-12-04 03:57:25,2840
2022-12-04 03:57:26,5759
2022-12-04 03:57:27,3685
2022-12-04 03:57:28,1612
2022-12-04 03:57:29,4760
2022-12-04 03:57:30,3148
2022-12-04 03:57:31,2534
2022-12-04 03:57:32,1997
2022-12-04 03:57:33,1458
2022-12-04 03:57:34,3071
2022-12-04 03:57:35,3762
2022-12-04 03:57:36,3916
2022-12-04 03:57:37,1304
2022-12-04 03:57:38,3762
2022-12-04 03:57:39,4452
2022-12-04 03:57:40,1612
2022-12-04 03:57:41,2226
2022-12-04 03:57:42,4301
2022-12-04 03:57:43,4837
2022-12-04 03:57:44,4452
2022-12-04 03:57:45,4452
2022-12-04 03:57:46,2457
2022-12-04 03:57:47,3685
2022-12-04 03:57:48,3685
2022-12-04 03:57:49,3685
2022-12-04 03:57:50,4378
2022-12-04 03:57:51,2303
2022-12-04 03:57:52,2765
2022-12-04 03:57:53,2380
2022-12-04 03:57:54,2457
2022-12-04 03:57:55,3762
2022-12-04 03:57:56,2380
2022-12-04 03:57:57,4224
2022-12-04 03:57:58,2149
2022-12-04 03:57:59,3225
2022-12-04 03:58:00,3071
2022-12-04 03:58:01,4683
2022-12-04 03:58:02,6219
2022-12-04 03:58:03,2457
2022-12-04 03:58:04,5068
2022-12-04 03:58:05,3225
2022-12-04 03:58:06,2611
2022-12-04 03:58:07,3533
2022-12-04 03:58:08,3302
2022-12-04 03:58:09,3685
2022-12-04 03:58:10,3225
2022-12-04 03:58:11,4147
2022-12-04 03:58:12,2303
2022-12-04 03:58:13,4378
2022-12-04 03:58:14,2534
2022-12-04 03:58:15,2457
2022-12-04 03:58:16,2840
2022-12-04 03:58:17,2534
2022-12-04 03:58:18,2765
2022-12-04 03:58:19,2380
2022-12-04 03:58:20,2917
2022-12-04 03:58:21,3762
2022-12-04 03:58:22,4224
2022-12-04 03:58:23,3456
2022-12-04 03:58:24,4378
2022-12-04 03:58:25,3993
2022-12-04 03:58:26,4378
2022-12-04 03:58:27,4378
2022-12-04 03:58:28,3379
2022-12-04 03:58:29,2072
2022-12-04 03:58:30,3839
2022-12-04 03:58:31,2380
2022-12-04 03:58:32,2380
2022-12-04 03:58:33,1304
2022-12-04 03:58:34,1997
2022-12-04 03:58:35,2072
2022-12-04 03:58:36,2072
2022-12-04 03:58:37,2840
2022-12-04 03:58:38,1381
2022-12-04 03:58:39,2534
2022-12-04 03:58:40,2765
2022-12-04 03:58:41,1458
2022-12-04 03:58:42,2149
2022-12-04 03:58:43,1843
2022-12-04 03:58:44,2380
2022-12-04 03:58:45,1612
2022-12-04 03:58:46,2072
2022-12-04 03:58:47,1304
2022-12-04 03:58:48,1304
2022-12-04 03:58:49,2917
2022-12-04 03:58:50,1381
2022-12-04 03:58:51,2611
2022-12-04 03:58:52,1843
2022-12-04 03:58:53,2380
2022-12-04 03:58:54,1612
2022-12-04 03:58:55,1304
2022-12-04 03:58:56,2380
2022-12-04 03:58:57,1381
2022-12-04 03:58:58,2303
2022-12-04 03:58:59,1458
2022-12-04 03:59:00,2765
2022-12-04 03:59:01,1612
2022-12-04 03:59:02,1689
2022-12-04 03:59:03,2380
2022-12-04 03:59:04,2303
2022-12-04 03:59:05,4683
2022-12-04 03:59:06,3456
2022-12-04 03:59:07,5374
2022-12-04 03:59:08,2611
2022-12-04 03:59:09,3148
2022-12-04 03:59:10,2917
2022-12-04 03:59:11,3839
2022-12-04 03:59:12,2917
2022-12-04 03:59:13,3762
2022-12-04 03:59:14,3302
2022-12-04 03:59:15,3148
2022-12-04 03:59:16,3685
2022-12-04 03:59:17,2072
2022-12-04 03:59:18,2072
2022-12-04 03:59:19,2303
2022-12-04 03:59:20,1843
2022-12-04 03:59:22,3993
2022-12-04 03:59:22,2226
2022-12-04 03:59:23,2994
2022-12-04 03:59:25,2226
2022-12-04 03:59:25,1535
2022-12-04 03:59:27,2994
2022-12-04 03:59:28,1381
2022-12-04 03:59:29,2917
2022-12-04 03:59:30,1689
2022-12-04 03:59:31,2303
2022-12-04 03:59:32,2149
2022-12-04 03:59:33,3685
2022-12-04 03:59:34,3148
2022-12-04 03:59:35,2149
2022-12-04 03:59:36,4301
2022-12-04 03:59:37,2840
2022-12-04 03:59:38,2380
2022-12-04 03:59:39,2226
2022-12-04 03:59:40,2149
2022-12-04 03:59:41,2303
2022-12-04 03:59:42,1535
2022-12-04 03:59:43,2226
2022-12-04 03:59:44,1920
2022-12-04 03:59:45,3302
2022-12-04 03:59:46,4606
2022-12-04 03:59:47,1535
2022-12-04 03:59:48,1689
2022-12-04 03:59:49,2840
2022-12-04 03:59:50,3533
2022-12-04 03:59:51,1843
2022-12-04 03:59:52,2765
2022-12-04 03:59:53,1843
2022-12-04 03:59:54,2226
2022-12-04 03:59:55,2072
2022-12-04 03:59:56,2380
2022-12-04 03:59:57,2534
2022-12-04 03:59:58,1997
2022-12-04 03:59:59,2765
2022-12-04 04:00:00,1843
2022-12-04 04:00:01,3685
2022-12-04 04:00:02,2072
2022-12-04 04:00:03,3762
2022-12-04 04:00:04,2380
2022-12-04 04:00:05,4914
2022-12-04 04:00:06,3379
2022-12-04 04:00:07,2380
2022-12-04 04:00:08,3762
2022-12-04 04:00:09,2149
2022-12-04 04:00:10,4452
2022-12-04 04:00:11,3302
